"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
144,235.107573,0.67919344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
146,401.2937172,0.7272936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204091.84,170390.22,862364.7,198693.34,102954.33,131427.25,132906.81,145742.39,110796.55,88307.94,101224.734,130698.31,102814.3,103391,61604.895,88106.03,79888.21,74803.42,77479.84,74351.74,67143.586,53688.23,27607.172,65376.11,55339.44,52176.28,407521.1,52734.633,46384.715,77046.65,74406.375,61478.414,42661.188,55001.87,26869.08,48905.574,19835.959,40446.746,37873.5,29473.752
147,292.1207833,0.68523943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
148,251.1501316,0.6912366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647383.1,695230.8,657217.06,3766,628200.75,673192.06,656269.06,3766,735829.5,744780.44,770205.75,3766,603322.3,476123.5,768404.2,774975.6,756264.4,848930.8,839780.8,787520.75,799926.9,844158.2,967528.56,810447,896351,776935.5,817893.06,937547,874529.25,874250.75,891775,899263.8,916177,977992.6,1007057.3,988592.5,1037146.06,1084824.8,1248783.1,1014613.4
149,162.0661653,0.69494385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139345.45,141956.55,136183.27,3766,146590.05,148686.06,154718.45,3766,163611.64,162324.77,161255.58,3766,84858.57,61108.44,151209.22,158423.8,154028.39,161840.02,160336.6,162412.05,160976.08,163724.64,161532.11,156131.78,161501.6,148773.4,154972.58,187970.23,166513.53,170031.45,164043.97,168017.16,162834.23,172410.33,168651.36,180682.44,171816.58,171722.62,169654.47,172275.44
150,215.1389404,0.6983679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621677.2,649340.44,634826.94,3766,631269.56,647073.94,665270.1,3766,657920.3,680787.56,694107.1,3766,579329.56,447455.44,663049.4,692924.9,664906.9,706098.44,716721.4,700853.25,711709.2,732399.94,757741.75,719213.25,738376.75,629389.75,674632.25,774600.94,675135.56,699909.5,712922.6,678751.4,699995.4,744615.2,729154.25,737879.94,768069.25,783721.6,831982.2,734419.06
152,216.1425935,0.69746757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40871.383,60032.008,63620.46,3766,49189.3,61684.027,60196.043,3766,63818.156,62388.02,64440.35,3766,50372.637,28263.73,59409.09,69862.04,57187.527,66990.63,62736.598,59445.71,59133.832,47021.465,72098.836,60804.18,69921.85,56385.223,60909.375,72865.43,64841.566,64255.527,66703.266,67886.6,61903.496,70835.08,71490.1,67834.65,65483.066,69346.766,81494.81,67899.86
154,183.1622262,0.7155707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
155,310.1143169,0.66511846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
156,621.4224791,0.7670512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
157,403.2907144,0.7594915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
160,212.1112712,0.7348971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84439.46,118963.195,74915.28,3766,111602.18,78142.81,83052.18,3766,115133.125,120624.92,122311.1,3766,93261.58,49416.19,113550.31,119989.984,78621.54,120474.01,124754.125,75633.41,77047.85,87187.48,97556.04,125479.48,93480.27,110747.62,117510,100792.195,51258.08,118175.57,72558.92,84141.586,81361.2,89383.45,119412.63,91130.38,82865.664,85178.88,95007.29,77418.05
161,211.1076646,0.7363301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113861.8,1156174.5,1128247.4,3766,1088489.1,1117783.1,1145327.6,3766,1115153.1,1150285.8,1172812.5,3766,901263.25,692905.56,1110979.9,1161464.4,1105927.5,1183490.2,1208565.1,1178915.6,1166569,1205484.8,1263362.5,1193394.5,1237819.5,1079266.4,1135793.6,1273550,1104835.5,1133814.9,1145245.5,1112765,1100696.5,1169663.6,1143321.2,1162423.2,1089238.1,1111414.8,1204877.1,1075375.6
162,176.0568405,0.7347761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
163,228.1342193,0.73658293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262534.4,1307584.1,1279423.2,3766,1230230.9,1266266.1,1295754.4,3766,1271822.9,1308536.4,1329358.1,3766,1025694.44,785374.94,1272168.9,1322840.1,1255692.5,1345567.4,1372169.9,1335247,1328754.8,1366556,1426039.5,1348039.5,1403819.8,1275064.1,1329019.5,1452812.1,1266177,1293163.5,1303072.2,1264931.2,1247760.2,1316542,1301016.4,1330192.5,1250779.4,1265462.5,1360295,1218916.4
164,401.2937306,0.7831755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
165,250.1161708,0.737334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278731.4,302984.47,409914.28,3766,425694.66,289564.66,441598.72,3766,437716.66,458406.25,317106.75,3766,241567.86,188851.3,315807.75,330271.84,467427.06,490408.78,513212.44,326485.16,518125.2,530196.4,550775,513939.8,541399.06,448658.1,468561.62,568940.2,448555.8,465267.34,327331.38,457168.2,270145.4,480440.03,464892.25,476755.62,463690.72,471727.6,499550.7,299698.5
166,167.1178271,0.70709264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
168,239.1386649,0.7402024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
170,231.1701428,0.76344997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16241.372,3766,7950.764,3766,25305.031,3766,6588.7007,3766,3766,3766,3766,3766,6595.4336,6483.5044,3766,3766,3766,3766,9610.7705,3766,3766,3766,25999.312,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
171,256.0748916,0.7726746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
172,188.0740235,0.82000715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32226.355,32180.97,29846.307,3766,33454.895,25357.201,35826.094,3766,37346.777,37997.195,37492.11,3766,21285.566,12324.213,36087.664,38317.254,37091.438,39681.582,39249.344,38264.75,39320.96,39380.715,40794.688,39224.574,40879.734,36383.65,39331.32,44958.992,41330.67,41740.57,41594.71,36554.195,36266.13,37215.64,39222.66,33147.43,22997.89,26209.42,27725.016,19528.363
173,403.2907137,0.850814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220016.11,921070.25,200114.3,208199.75,146679.44,142005.2,140687.77,145071.88,118703.67,113614.34,114048.516,132978.95,72677.96,106194.234,94890.734,67289.51,86012.18,83231.06,83906.234,78088.164,73166.43,68986.164,66163.46,74566.016,26060.297,91012.37,85546.86,38714.527,81556.766,84680.555,55409.72,86067.93,76089.88,70288.67,62950.055,75042.76,53867.76,44180.793,45492.88,44890.25
174,405.2875257,0.8550873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
175,401.2937318,0.8738394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
176,203.0847512,0.9131487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
178,192.1018615,0.84185046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29996.777,41536.293,41071.766,3766,43089.402,41088.723,32608.68,3766,55496.18,67929.12,65218.27,3766,54792.72,38216.863,115209.516,86279.01,107150.414,129972.88,134268.12,125364.08,167720.56,175879.31,212606.16,157413.39,179702.03,180118.6,190580.33,226942.19,242773.06,240955.22,230114.05,7733.157,4304.7383,3766,3766,3766,3766,3766,3766,3766
179,155.0814596,0.92613816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
180,191.089767,0.8607362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
181,152.0706306,0.85529274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25587.572,29408.812,29648.56,3766,30885.18,27810.941,32226.021,3766,29642.904,32153.312,32368.836,3766,14108.57,11274.047,27739.666,29268.691,27098.29,31880.957,32450.342,31442.775,29470.783,29884.967,34314.06,27473.629,29822.658,28266.373,31117.918,33074.637,20722.729,20385.293,19174.705,22706.652,19018.43,17437.17,18467.102,17039.328,16565.654,12073.0205,12234.963,20323.344
182,151.1229459,0.85888624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
183,190.0862168,0.86120814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296417.88,275338.47,301017.88,3766,327129.44,312261.53,457490.44,3766,197955.3,175045.08,184158.28,3766,134543.25,93266.89,86801.72,143333.2,125198.875,150512.75,137682.73,186995.58,151449.73,129210.04,146641.86,193752.38,104875.94,98608.31,105688.97,203086.22,167770.58,181408.6,155169.94,244154.8,241266.44,234765.03,191768.97,294268.8,533017.8,538470.8,577163.6,310868.94
184,176.0705932,0.8817837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39705.37,28600.82,41368.11,3766,16871.049,36378.527,137074.6,3766,25430.97,14486.788,18447.441,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,43774.766,44094.38,100484.8,3766
185,216.0766834,0.95254415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
186,621.4225267,0.87185234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
188,154.0862463,0.8770582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16740.65,16943.219,22568.979,3766,16914.201,10056.208,12162.785,3766,12692.178,17879.678,15923.297,3766,3766,3766,24988.771,21928.922,22084.025,17299.793,26729.959,22111.39,23345.123,27652.305,23841.56,13347.867,32503.531,35660.867,36673.77,17663.691,62335.625,74352.9,72683.34,13596.837,61679.316,77402.54,75955.03,18468.154,77844.11,89118.34,86546.65,29403.71
189,171.1127583,0.91586107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166732.8,1090940.8,1325134.2,3766,1292189.9,1270747.9,1376021,3766,1193274.5,1275576.9,1274754.1,3766,969009.25,754678.25,1332859.1,1394064.8,1326903,1278894.6,1538525,1806016.8,1546445,1536711.2,1567142.9,1523692,1381298,1297498.9,1360903.8,1431621.9,1214986.5,1348765,1351031,1293778.9,1432633.4,1431861.2,1670720.2,1496383.2,1568103.8,1626899,1847764.9,1496904.8
190,195.1127639,0.89088994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316955.03,332787.34,320464.44,3766,310248.44,329225.25,340255.28,3766,333129.84,348501.53,355161.9,3766,286160.97,217433.1,328999.34,350137.16,338411.22,363698.62,368745.16,356373.22,350054.97,365876.4,386575.9,367941.1,388767.53,310794.53,347542.25,402453.2,361734.44,378077.56,379532.72,349519.56,379310.12,413273.7,409026.4,389351,615954.94,655350.94,681517.7,403578.88
191,158.0600504,0.9173682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32809.33,17770.547,19766.074,3766,18088.934,32021.867,71386.76,3766,9509.868,5231.1313,9788.838,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,27433.148,15337.675,34005.523,3766
192,183.1622342,0.9281107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
193,228.1342331,0.90817094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227369.14,237975.66,226145.05,3766,214549.3,238578.55,236867.28,3766,231462.55,232818.67,244811.39,3766,177895.19,141351.73,221666.77,239469.2,227284.7,237758.4,232941.11,229500.55,228182.1,252429.34,247886.22,239551.05,248412.16,234062.69,227936.98,265763.34,235790.69,268960.2,260509.53,251424.73,287591.44,321942.94,301298.44,303856.03,383683.56,405414.34,423958.72,359428.53
194,211.1076205,0.9083649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185399.81,189432.55,249511.92,3766,172692,184328.7,198271.38,3766,183938.12,187361.02,198223.67,3766,150374.52,116670.6,186113.2,200082.98,194064.08,202136.9,198322.77,187472.2,192133.08,202146.2,194816.23,196548.28,194835.73,178898.95,186750.98,222049.08,193491.72,219340.7,216934.86,217184.97,247963.2,252211.36,249989.14,249906.39,337486.75,333010.5,336430.78,293585.56
197,250.1162329,0.92071325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
198,403.2907006,0.93000793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
199,212.1112958,0.9055579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
200,401.2937152,0.94034135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
202,201.1233021,0.95756274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
205,216.0766757,0.9651085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66496.836,68155.63,69397.2,3766,69386.24,71886.88,78023.21,3766,72951.375,79275.55,78707.89,3766,36940.973,24515.797,74269.96,80596.586,75970.13,77341.65,86162.63,82595.94,86033,82693.81,99098.305,79265.91,81473.9,61928.035,67150.77,87620.92,59396.01,59928.9,62544.465,50691.93,53639.004,51983.457,59196.895,57148.89,13771.203,8879.248,15984.917,31519.299
207,285.1344145,1.0531723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
208,183.1127562,0.93865174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21438.732,9186.695,17357.066,3766,13422.513,13853.397,10549.538,3766,3766,11221.534,31347.383,3766,21780.27,13105.792,22381.38,6823.151,27718.572,19679.809,30313.908,19282.664,19521.186,25914.611,35137.223,23345.605,35314.695,21554.514,3766,15559.707,82086.2,83230.32,84786.59,84788.94,91987.234,104067.016,96227.84,85103.625,103822.57,112863.77,117805.63,93630.305
209,215.1178277,0.95823896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,6446.259,3766,6997.568,3766,3766,4426.761,352384.94,344649.78,361888.75,3766,251053.38,344047.72,282741.28,60957.61,42001.902,40332.09,31716.39,104205.51
211,205.0971365,0.99603647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140216.4,125353.05,181054.7,3766,216545.78,154692.78,156610.78,3766,29547.44,34834.87,25163.273,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,15785.806,3766
213,315.2388803,1.0527318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57270.527,38212.086,84771.85,3766,95911.01,65431.97,65209.53,3766,33120.996,40565.504,32443.951,3766,45901.33,36710.1,46576.375,51454.273,41791.05,22741.479,49337.734,74399.766,57615.555,46811.79,31615.863,58828.85,21610.967,49424.727,15603.905,29211.06,18827.898,28841.008,25206.854,34884.574,32078.4,29508.541,14361.088,35944.53,33911.234,33724.9,21836.854,13788.232
214,183.1622325,1.0099815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
215,296.1351787,1.0776109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21214.281,23375.26,10648.552,3766,68469.73,12856.068,47022.67,3766,51173.445,59723.65,43487.4,3766,110493.74,77464.695,279709.5,79071.78,238561.8,149157.03,312558.88,130516.77,396094.56,396851.78,353452.47,189919.89,220286.5,385781.2,398967.4,129700.83,165255.67,196232.45,187410.38,182584.77,105135.55,66767.89,61234.44,74195.13,97082.17,114809.4,112940.79,27628.377
217,171.1127488,1.0351005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
218,250.1162973,0.9770827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19966.705,57845.047,31618.768,3766,24307.947,38886.51,25284.844,3766,26021.58,26276.604,53206.12,3766,31165,13584.118,31373.86,24244.996,23803.475,52598.613,25731.93,29080.197,36376.953,14268.007,58857.074,38146.41,78454.805,41325.31,42977.09,78152.89,31015.037,29159.166,32607.305,45138.145,28244.377,80512.79,84296.85,68557.15,86897.12,86736.51,92987.695,38843.445
219,403.2906937,0.9882016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932790.94,207221.88,171998.33,198718.48,139226.6,139080.84,138122.9,138884.95,116308.23,115722.41,109317.9,125112.38,108590.195,104566.42,5381.5537,64072.273,362298.9,30642.965,83642.85,51136.23,42607.17,53534.234,14087.661,35509.043,53899.13,60625.105,76608.586,50635.02,36796.12,91610.65,30557.01,94318.8,47818.51,21506.928,34966.6,27142.453,54769.13,32468.562,18152.713,41281.91
220,190.0861822,0.9682214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
222,230.0787929,1.0424768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
225,315.2388757,1.0621165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94149.06,76586.97,83888.16,3766,115329.58,89959.305,90607.93,3766,70919.05,66659.15,58876.965,3766,67963.164,55368.598,68779.89,66575.234,64382.12,47423.234,75341.13,97665.12,79291.086,51732.758,58736.836,78581.84,42859.14,68456.11,40445.996,51498.094,22021.365,50946.5,46885.94,59026.53,54460.14,37240.01,23957.217,35837.027,51406.74,33724.9,44364.9,13788.232
226,204.0883945,1.132984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
227,285.1343979,1.066019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282611.38,302108.6,294252.56,3766,299627.6,305529.5,293863.38,3766,326416.1,344710.62,352361.88,3766,260499.38,198413.36,360824.84,368904.6,361637.3,397145.56,407803.12,382316.06,395473.94,403805.9,468043.94,389010.22,419438.44,368062.78,389701.38,436737.8,394846.34,404626.97,409178.03,410046.22,408419.84,433874.16,446658.97,439628.3,450622.25,464262.7,522290.88,431959.38
228,250.1913305,1.0792531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,48280.72,53951.152,43857.07,3766
230,238.1436591,1.0924073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,6074.6895,3766,6667.304,3766,19918.113,19594.326,19606.246,5419.6514,50431.152,57577.46,97334.88,36298.09
231,254.0592807,1.074811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
232,175.0865204,1.0778532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
